year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points,from_country_name,from_country_region,to_country_name,to_country_region
2007,final,be,tr,be,tr,12,,,Belgium,Europe,Turkey,Europe
2007,final,be,bg,be,bg,4,,,Belgium,Europe,Bulgaria,Europe
2007,final,be,gr,be,gr,8,,,Belgium,Europe,Greece,Europe
2007,final,be,am,be,am,10,,,Belgium,Europe,Armenia,Asia
2007,final,be,hu,be,hu,5,,,Belgium,Europe,Hungary,Europe
2007,final,be,ge,be,ge,6,,,Belgium,Europe,Georgia,Asia
2007,final,be,si,be,si,2,,,Belgium,Europe,Slovenia,Europe
2007,final,be,es,be,es,3,,,Belgium,Europe,Spain,Europe
2007,final,ba,rs,ba,rs,12,,,Bosnia and Herzegovina,Europe,Serbia,Europe
2007,final,ba,ua,ba,ua,5,,,Bosnia and Herzegovina,Europe,Ukraine,Europe
2007,final,ba,ru,ba,ru,2,,,Bosnia and Herzegovina,Europe,Russian Federation (the),Europe
2007,final,ba,tr,ba,tr,10,,,Bosnia and Herzegovina,Europe,Turkey,Europe
2007,final,ba,bg,ba,bg,6,,,Bosnia and Herzegovina,Europe,Bulgaria,Europe
2007,final,ba,by,ba,by,4,,,Bosnia and Herzegovina,Europe,Belarus,Europe
2007,final,ba,gr,ba,gr,3,,,Bosnia and Herzegovina,Europe,Greece,Europe
2007,final,ba,ge,ba,ge,1,,,Bosnia and Herzegovina,Europe,Georgia,Asia
2007,final,ba,mk,ba,mk,8,,,Bosnia and Herzegovina,Europe,North Macedonia,Europe
2007,final,ba,si,ba,si,7,,,Bosnia and Herzegovina,Europe,Slovenia,Europe
2007,final,bg,rs,bg,rs,6,,,Bulgaria,Europe,Serbia,Europe
2007,final,bg,ua,bg,ua,3,,,Bulgaria,Europe,Ukraine,Europe
2007,final,bg,ru,bg,ru,5,,,Bulgaria,Europe,Russian Federation (the),Europe
2007,final,bg,tr,bg,tr,7,,,Bulgaria,Europe,Turkey,Europe
2007,final,bg,by,bg,by,1,,,Bulgaria,Europe,Belarus,Europe
2007,final,bg,gr,bg,gr,12,,,Bulgaria,Europe,Greece,Europe
2007,final,bg,am,bg,am,8,,,Bulgaria,Europe,Armenia,Asia
2007,final,bg,md,bg,md,4,,,Bulgaria,Europe,Moldova (the Republic of),Europe
2007,final,bg,ro,bg,ro,2,,,Bulgaria,Europe,Romania,Europe
2007,final,bg,mk,bg,mk,10,,,Bulgaria,Europe,North Macedonia,Europe
2007,final,hr,rs,hr,rs,12,,,Croatia,Europe,Serbia,Europe
2007,final,hr,ua,hr,ua,5,,,Croatia,Europe,Ukraine,Europe
2007,final,hr,ru,hr,ru,3,,,Croatia,Europe,Russian Federation (the),Europe
2007,final,hr,bg,hr,bg,6,,,Croatia,Europe,Bulgaria,Europe
2007,final,hr,hu,hr,hu,4,,,Croatia,Europe,Hungary,Europe
2007,final,hr,ba,hr,ba,10,,,Croatia,Europe,Bosnia and Herzegovina,Europe
2007,final,hr,ge,hr,ge,2,,,Croatia,Europe,Georgia,Asia
2007,final,hr,mk,hr,mk,8,,,Croatia,Europe,North Macedonia,Europe
2007,final,hr,si,hr,si,7,,,Croatia,Europe,Slovenia,Europe
2007,final,hr,lv,hr,lv,1,,,Croatia,Europe,Latvia,Europe
2007,final,cy,rs,cy,rs,3,,,Cyprus,Europe,Serbia,Europe
2007,final,cy,ua,cy,ua,4,,,Cyprus,Europe,Ukraine,Europe
2007,final,cy,ru,cy,ru,7,,,Cyprus,Europe,Russian Federation (the),Europe
2007,final,cy,bg,cy,bg,10,,,Cyprus,Europe,Bulgaria,Europe
2007,final,cy,by,cy,by,6,,,Cyprus,Europe,Belarus,Europe
2007,final,cy,gr,cy,gr,12,,,Cyprus,Europe,Greece,Europe
2007,final,cy,am,cy,am,8,,,Cyprus,Europe,Armenia,Asia
2007,final,cy,md,cy,md,2,,,Cyprus,Europe,Moldova (the Republic of),Europe
2007,final,cy,ge,cy,ge,1,,,Cyprus,Europe,Georgia,Asia
2007,final,cy,ro,cy,ro,5,,,Cyprus,Europe,Romania,Europe
2007,final,cz,rs,cz,rs,8,,,Czechia,Europe,Serbia,Europe
2007,final,cz,ua,cz,ua,12,,,Czechia,Europe,Ukraine,Europe
2007,final,cz,ru,cz,ru,6,,,Czechia,Europe,Russian Federation (the),Europe
2007,final,cz,bg,cz,bg,7,,,Czechia,Europe,Bulgaria,Europe
2007,final,cz,by,cz,by,2,,,Czechia,Europe,Belarus,Europe
2007,final,cz,gr,cz,gr,3,,,Czechia,Europe,Greece,Europe
2007,final,cz,am,cz,am,10,,,Czechia,Europe,Armenia,Asia
2007,final,cz,ba,cz,ba,4,,,Czechia,Europe,Bosnia and Herzegovina,Europe
2007,final,cz,ge,cz,ge,1,,,Czechia,Europe,Georgia,Asia
2007,final,cz,mk,cz,mk,5,,,Czechia,Europe,North Macedonia,Europe
2007,final,dk,rs,dk,rs,6,,,Denmark,Europe,Serbia,Europe
2007,final,dk,ua,dk,ua,3,,,Denmark,Europe,Ukraine,Europe
2007,final,dk,ru,dk,ru,2,,,Denmark,Europe,Russian Federation (the),Europe
2007,final,dk,tr,dk,tr,10,,,Denmark,Europe,Turkey,Europe
2007,final,dk,gr,dk,gr,1,,,Denmark,Europe,Greece,Europe
2007,final,dk,hu,dk,hu,8,,,Denmark,Europe,Hungary,Europe
2007,final,dk,ba,dk,ba,7,,,Denmark,Europe,Bosnia and Herzegovina,Europe
2007,final,dk,fi,dk,fi,4,,,Denmark,Europe,Finland,Europe
2007,final,dk,se,dk,se,12,,,Denmark,Europe,Sweden,Europe
2007,final,dk,de,dk,de,5,,,Denmark,Europe,Germany,Europe
2007,final,ee,ua,ee,ua,8,,,Estonia,Europe,Ukraine,Europe
2007,final,ee,ru,ee,ru,12,,,Estonia,Europe,Russian Federation (the),Europe
2007,final,ee,bg,ee,bg,1,,,Estonia,Europe,Bulgaria,Europe
2007,final,ee,by,ee,by,7,,,Estonia,Europe,Belarus,Europe
2007,final,ee,hu,ee,hu,4,,,Estonia,Europe,Hungary,Europe
2007,final,ee,ge,ee,ge,5,,,Estonia,Europe,Georgia,Asia
2007,final,ee,lv,ee,lv,10,,,Estonia,Europe,Latvia,Europe
2007,final,ee,fi,ee,fi,6,,,Estonia,Europe,Finland,Europe
2007,final,ee,de,ee,de,3,,,Estonia,Europe,Germany,Europe
2007,final,ee,fr,ee,fr,2,,,Estonia,Europe,France,Europe
2007,final,fi,rs,fi,rs,12,,,Finland,Europe,Serbia,Europe
2007,final,fi,ua,fi,ua,6,,,Finland,Europe,Ukraine,Europe
2007,final,fi,ru,fi,ru,3,,,Finland,Europe,Russian Federation (the),Europe
2007,final,fi,tr,fi,tr,4,,,Finland,Europe,Turkey,Europe
2007,final,fi,bg,fi,bg,5,,,Finland,Europe,Bulgaria,Europe
2007,final,fi,hu,fi,hu,10,,,Finland,Europe,Hungary,Europe
2007,final,fi,md,fi,md,2,,,Finland,Europe,Moldova (the Republic of),Europe
2007,final,fi,ge,fi,ge,7,,,Finland,Europe,Georgia,Asia
2007,final,fi,se,fi,se,8,,,Finland,Europe,Sweden,Europe
2007,final,fi,de,fi,de,1,,,Finland,Europe,Germany,Europe
2007,final,fr,rs,fr,rs,8,,,France,Europe,Serbia,Europe
2007,final,fr,ua,fr,ua,4,,,France,Europe,Ukraine,Europe
2007,final,fr,ru,fr,ru,2,,,France,Europe,Russian Federation (the),Europe
2007,final,fr,tr,fr,tr,12,,,France,Europe,Turkey,Europe
2007,final,fr,bg,fr,bg,5,,,France,Europe,Bulgaria,Europe
2007,final,fr,gr,fr,gr,3,,,France,Europe,Greece,Europe
2007,final,fr,am,fr,am,10,,,France,Europe,Armenia,Asia
2007,final,fr,ba,fr,ba,1,,,France,Europe,Bosnia and Herzegovina,Europe
2007,final,fr,ro,fr,ro,7,,,France,Europe,Romania,Europe
2007,final,fr,es,fr,es,6,,,France,Europe,Spain,Europe
2007,final,ge,rs,ge,rs,6,,,Georgia,Asia,Serbia,Europe
2007,final,ge,ua,ge,ua,10,,,Georgia,Asia,Ukraine,Europe
2007,final,ge,ru,ge,ru,7,,,Georgia,Asia,Russian Federation (the),Europe
2007,final,ge,tr,ge,tr,2,,,Georgia,Asia,Turkey,Europe
2007,final,ge,by,ge,by,8,,,Georgia,Asia,Belarus,Europe
2007,final,ge,gr,ge,gr,4,,,Georgia,Asia,Greece,Europe
2007,final,ge,am,ge,am,12,,,Georgia,Asia,Armenia,Asia
2007,final,ge,hu,ge,hu,5,,,Georgia,Asia,Hungary,Europe
2007,final,ge,md,ge,md,3,,,Georgia,Asia,Moldova (the Republic of),Europe
2007,final,ge,mk,ge,mk,1,,,Georgia,Asia,North Macedonia,Europe
2007,final,de,rs,de,rs,8,,,Germany,Europe,Serbia,Europe
2007,final,de,ua,de,ua,5,,,Germany,Europe,Ukraine,Europe
2007,final,de,ru,de,ru,6,,,Germany,Europe,Russian Federation (the),Europe
2007,final,de,tr,de,tr,12,,,Germany,Europe,Turkey,Europe
2007,final,de,bg,de,bg,4,,,Germany,Europe,Bulgaria,Europe
2007,final,de,gr,de,gr,10,,,Germany,Europe,Greece,Europe
2007,final,de,am,de,am,2,,,Germany,Europe,Armenia,Asia
2007,final,de,hu,de,hu,7,,,Germany,Europe,Hungary,Europe
2007,final,de,ba,de,ba,3,,,Germany,Europe,Bosnia and Herzegovina,Europe
2007,final,de,fi,de,fi,1,,,Germany,Europe,Finland,Europe
2007,final,gr,rs,gr,rs,4,,,Greece,Europe,Serbia,Europe
2007,final,gr,ua,gr,ua,7,,,Greece,Europe,Ukraine,Europe
2007,final,gr,ru,gr,ru,8,,,Greece,Europe,Russian Federation (the),Europe
2007,final,gr,bg,gr,bg,12,,,Greece,Europe,Bulgaria,Europe
2007,final,gr,by,gr,by,5,,,Greece,Europe,Belarus,Europe
2007,final,gr,am,gr,am,6,,,Greece,Europe,Armenia,Asia
2007,final,gr,md,gr,md,10,,,Greece,Europe,Moldova (the Republic of),Europe
2007,final,gr,ge,gr,ge,3,,,Greece,Europe,Georgia,Asia
2007,final,gr,ro,gr,ro,2,,,Greece,Europe,Romania,Europe
2007,final,gr,es,gr,es,1,,,Greece,Europe,Spain,Europe
2007,final,hu,rs,hu,rs,12,,,Hungary,Europe,Serbia,Europe
2007,final,hu,ua,hu,ua,3,,,Hungary,Europe,Ukraine,Europe
2007,final,hu,ru,hu,ru,6,,,Hungary,Europe,Russian Federation (the),Europe
2007,final,hu,tr,hu,tr,1,,,Hungary,Europe,Turkey,Europe
2007,final,hu,bg,hu,bg,10,,,Hungary,Europe,Bulgaria,Europe
2007,final,hu,by,hu,by,4,,,Hungary,Europe,Belarus,Europe
2007,final,hu,gr,hu,gr,7,,,Hungary,Europe,Greece,Europe
2007,final,hu,md,hu,md,5,,,Hungary,Europe,Moldova (the Republic of),Europe
2007,final,hu,ge,hu,ge,2,,,Hungary,Europe,Georgia,Asia
2007,final,hu,ro,hu,ro,8,,,Hungary,Europe,Romania,Europe
2007,final,is,rs,is,rs,7,,,Iceland,Europe,Serbia,Europe
2007,final,is,ua,is,ua,6,,,Iceland,Europe,Ukraine,Europe
2007,final,is,ru,is,ru,1,,,Iceland,Europe,Russian Federation (the),Europe
2007,final,is,tr,is,tr,3,,,Iceland,Europe,Turkey,Europe
2007,final,is,by,is,by,4,,,Iceland,Europe,Belarus,Europe
2007,final,is,gr,is,gr,5,,,Iceland,Europe,Greece,Europe
2007,final,is,hu,is,hu,8,,,Iceland,Europe,Hungary,Europe
2007,final,is,fi,is,fi,12,,,Iceland,Europe,Finland,Europe
2007,final,is,se,is,se,10,,,Iceland,Europe,Sweden,Europe
2007,final,is,de,is,de,2,,,Iceland,Europe,Germany,Europe
2007,final,ie,rs,ie,rs,4,,,Ireland,Europe,Serbia,Europe
2007,final,ie,ua,ie,ua,8,,,Ireland,Europe,Ukraine,Europe
2007,final,ie,ru,ie,ru,6,,,Ireland,Europe,Russian Federation (the),Europe
2007,final,ie,hu,ie,hu,5,,,Ireland,Europe,Hungary,Europe
2007,final,ie,md,ie,md,2,,,Ireland,Europe,Moldova (the Republic of),Europe
2007,final,ie,ge,ie,ge,1,,,Ireland,Europe,Georgia,Asia
2007,final,ie,ro,ie,ro,3,,,Ireland,Europe,Romania,Europe
2007,final,ie,lv,ie,lv,10,,,Ireland,Europe,Latvia,Europe
2007,final,ie,lt,ie,lt,12,,,Ireland,Europe,Lithuania,Europe
2007,final,ie,gb,ie,gb,7,,,Ireland,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
2007,final,il,rs,il,rs,3,,,Israel,Middle East,Serbia,Europe
2007,final,il,ua,il,ua,10,,,Israel,Middle East,Ukraine,Europe
2007,final,il,ru,il,ru,8,,,Israel,Middle East,Russian Federation (the),Europe
2007,final,il,by,il,by,12,,,Israel,Middle East,Belarus,Europe
2007,final,il,gr,il,gr,1,,,Israel,Middle East,Greece,Europe
2007,final,il,am,il,am,5,,,Israel,Middle East,Armenia,Asia
2007,final,il,md,il,md,4,,,Israel,Middle East,Moldova (the Republic of),Europe
2007,final,il,ge,il,ge,6,,,Israel,Middle East,Georgia,Asia
2007,final,il,ro,il,ro,7,,,Israel,Middle East,Romania,Europe
2007,final,il,es,il,es,2,,,Israel,Middle East,Spain,Europe
2007,final,lv,rs,lv,rs,3,,,Latvia,Europe,Serbia,Europe
2007,final,lv,ua,lv,ua,12,,,Latvia,Europe,Ukraine,Europe
2007,final,lv,ru,lv,ru,7,,,Latvia,Europe,Russian Federation (the),Europe
2007,final,lv,bg,lv,bg,2,,,Latvia,Europe,Bulgaria,Europe
2007,final,lv,by,lv,by,8,,,Latvia,Europe,Belarus,Europe
2007,final,lv,hu,lv,hu,5,,,Latvia,Europe,Hungary,Europe
2007,final,lv,ge,lv,ge,6,,,Latvia,Europe,Georgia,Asia
2007,final,lv,ro,lv,ro,1,,,Latvia,Europe,Romania,Europe
2007,final,lv,si,lv,si,4,,,Latvia,Europe,Slovenia,Europe
2007,final,lv,lt,lv,lt,10,,,Latvia,Europe,Lithuania,Europe
2007,final,lt,ua,lt,ua,8,,,Lithuania,Europe,Ukraine,Europe
2007,final,lt,ru,lt,ru,6,,,Lithuania,Europe,Russian Federation (the),Europe
2007,final,lt,by,lt,by,7,,,Lithuania,Europe,Belarus,Europe
2007,final,lt,hu,lt,hu,4,,,Lithuania,Europe,Hungary,Europe
2007,final,lt,md,lt,md,2,,,Lithuania,Europe,Moldova (the Republic of),Europe
2007,final,lt,ge,lt,ge,12,,,Lithuania,Europe,Georgia,Asia
2007,final,lt,si,lt,si,1,,,Lithuania,Europe,Slovenia,Europe
2007,final,lt,lv,lt,lv,10,,,Lithuania,Europe,Latvia,Europe
2007,final,lt,fi,lt,fi,5,,,Lithuania,Europe,Finland,Europe
2007,final,lt,fr,lt,fr,3,,,Lithuania,Europe,France,Europe
2007,final,mt,rs,mt,rs,8,,,Malta,Europe,Serbia,Europe
2007,final,mt,ua,mt,ua,3,,,Malta,Europe,Ukraine,Europe
2007,final,mt,ru,mt,ru,6,,,Malta,Europe,Russian Federation (the),Europe
2007,final,mt,bg,mt,bg,7,,,Malta,Europe,Bulgaria,Europe
2007,final,mt,by,mt,by,10,,,Malta,Europe,Belarus,Europe
2007,final,mt,hu,mt,hu,1,,,Malta,Europe,Hungary,Europe
2007,final,mt,si,mt,si,5,,,Malta,Europe,Slovenia,Europe
2007,final,mt,lv,mt,lv,4,,,Malta,Europe,Latvia,Europe
2007,final,mt,es,mt,es,2,,,Malta,Europe,Spain,Europe
2007,final,mt,gb,mt,gb,12,,,Malta,Europe,United Kingdom of Great Britain and Northern Ireland (the),Europe
2007,final,md,rs,md,rs,5,,,Moldova (the Republic of),Europe,Serbia,Europe
2007,final,md,ua,md,ua,7,,,Moldova (the Republic of),Europe,Ukraine,Europe
2007,final,md,ru,md,ru,8,,,Moldova (the Republic of),Europe,Russian Federation (the),Europe
2007,final,md,tr,md,tr,1,,,Moldova (the Republic of),Europe,Turkey,Europe
2007,final,md,bg,md,bg,3,,,Moldova (the Republic of),Europe,Bulgaria,Europe
2007,final,md,by,md,by,10,,,Moldova (the Republic of),Europe,Belarus,Europe
2007,final,md,gr,md,gr,6,,,Moldova (the Republic of),Europe,Greece,Europe
2007,final,md,am,md,am,2,,,Moldova (the Republic of),Europe,Armenia,Asia
2007,final,md,ge,md,ge,4,,,Moldova (the Republic of),Europe,Georgia,Asia
2007,final,md,ro,md,ro,12,,,Moldova (the Republic of),Europe,Romania,Europe
2007,final,me,rs,me,rs,12,,,Montenegro,Europe,Serbia,Europe
2007,final,me,ua,me,ua,2,,,Montenegro,Europe,Ukraine,Europe
2007,final,me,ru,me,ru,6,,,Montenegro,Europe,Russian Federation (the),Europe
2007,final,me,tr,me,tr,1,,,Montenegro,Europe,Turkey,Europe
2007,final,me,bg,me,bg,5,,,Montenegro,Europe,Bulgaria,Europe
2007,final,me,by,me,by,3,,,Montenegro,Europe,Belarus,Europe
2007,final,me,ba,me,ba,7,,,Montenegro,Europe,Bosnia and Herzegovina,Europe
2007,final,me,mk,me,mk,10,,,Montenegro,Europe,North Macedonia,Europe
2007,final,me,si,me,si,8,,,Montenegro,Europe,Slovenia,Europe
2007,final,me,es,me,es,4,,,Montenegro,Europe,Spain,Europe
2007,final,nl,rs,nl,rs,8,,,Netherlands (the),Europe,Serbia,Europe
2007,final,nl,ua,nl,ua,1,,,Netherlands (the),Europe,Ukraine,Europe
2007,final,nl,tr,nl,tr,12,,,Netherlands (the),Europe,Turkey,Europe
2007,final,nl,gr,nl,gr,5,,,Netherlands (the),Europe,Greece,Europe
2007,final,nl,am,nl,am,10,,,Netherlands (the),Europe,Armenia,Asia
2007,final,nl,hu,nl,hu,4,,,Netherlands (the),Europe,Hungary,Europe
2007,final,nl,ba,nl,ba,7,,,Netherlands (the),Europe,Bosnia and Herzegovina,Europe
2007,final,nl,ge,nl,ge,2,,,Netherlands (the),Europe,Georgia,Asia
2007,final,nl,lv,nl,lv,3,,,Netherlands (the),Europe,Latvia,Europe
2007,final,nl,de,nl,de,6,,,Netherlands (the),Europe,Germany,Europe
2007,final,mk,rs,mk,rs,12,,,North Macedonia,Europe,Serbia,Europe
2007,final,mk,ua,mk,ua,2,,,North Macedonia,Europe,Ukraine,Europe
2007,final,mk,ru,mk,ru,5,,,North Macedonia,Europe,Russian Federation (the),Europe
2007,final,mk,tr,mk,tr,10,,,North Macedonia,Europe,Turkey,Europe
2007,final,mk,bg,mk,bg,8,,,North Macedonia,Europe,Bulgaria,Europe
2007,final,mk,by,mk,by,7,,,North Macedonia,Europe,Belarus,Europe
2007,final,mk,gr,mk,gr,3,,,North Macedonia,Europe,Greece,Europe
2007,final,mk,md,mk,md,1,,,North Macedonia,Europe,Moldova (the Republic of),Europe
2007,final,mk,ba,mk,ba,4,,,North Macedonia,Europe,Bosnia and Herzegovina,Europe
2007,final,mk,si,mk,si,6,,,North Macedonia,Europe,Slovenia,Europe
2007,final,no,rs,no,rs,10,,,Norway,Europe,Serbia,Europe
2007,final,no,ua,no,ua,2,,,Norway,Europe,Ukraine,Europe
2007,final,no,ru,no,ru,5,,,Norway,Europe,Russian Federation (the),Europe
2007,final,no,tr,no,tr,7,,,Norway,Europe,Turkey,Europe
2007,final,no,hu,no,hu,8,,,Norway,Europe,Hungary,Europe
2007,final,no,md,no,md,1,,,Norway,Europe,Moldova (the Republic of),Europe
2007,final,no,ba,no,ba,6,,,Norway,Europe,Bosnia and Herzegovina,Europe
2007,final,no,lv,no,lv,3,,,Norway,Europe,Latvia,Europe
2007,final,no,fi,no,fi,4,,,Norway,Europe,Finland,Europe
2007,final,no,se,no,se,12,,,Norway,Europe,Sweden,Europe
2007,final,pl,rs,pl,rs,8,,,Poland,Europe,Serbia,Europe
2007,final,pl,ua,pl,ua,12,,,Poland,Europe,Ukraine,Europe
2007,final,pl,ru,pl,ru,3,,,Poland,Europe,Russian Federation (the),Europe
2007,final,pl,by,pl,by,7,,,Poland,Europe,Belarus,Europe
2007,final,pl,am,pl,am,10,,,Poland,Europe,Armenia,Asia
2007,final,pl,hu,pl,hu,2,,,Poland,Europe,Hungary,Europe
2007,final,pl,md,pl,md,6,,,Poland,Europe,Moldova (the Republic of),Europe
2007,final,pl,ge,pl,ge,5,,,Poland,Europe,Georgia,Asia
2007,final,pl,si,pl,si,4,,,Poland,Europe,Slovenia,Europe
2007,final,pl,lv,pl,lv,1,,,Poland,Europe,Latvia,Europe
2007,final,pt,rs,pt,rs,5,,,Portugal,Europe,Serbia,Europe
2007,final,pt,ua,pt,ua,12,,,Portugal,Europe,Ukraine,Europe
2007,final,pt,ru,pt,ru,4,,,Portugal,Europe,Russian Federation (the),Europe
2007,final,pt,bg,pt,bg,6,,,Portugal,Europe,Bulgaria,Europe
2007,final,pt,by,pt,by,1,,,Portugal,Europe,Belarus,Europe
2007,final,pt,hu,pt,hu,2,,,Portugal,Europe,Hungary,Europe
2007,final,pt,md,pt,md,10,,,Portugal,Europe,Moldova (the Republic of),Europe
2007,final,pt,ro,pt,ro,7,,,Portugal,Europe,Romania,Europe
2007,final,pt,si,pt,si,3,,,Portugal,Europe,Slovenia,Europe
2007,final,pt,es,pt,es,8,,,Portugal,Europe,Spain,Europe
2007,final,ro,rs,ro,rs,6,,,Romania,Europe,Serbia,Europe
2007,final,ro,ua,ro,ua,4,,,Romania,Europe,Ukraine,Europe
2007,final,ro,ru,ro,ru,3,,,Romania,Europe,Russian Federation (the),Europe
2007,final,ro,tr,ro,tr,7,,,Romania,Europe,Turkey,Europe
2007,final,ro,bg,ro,bg,5,,,Romania,Europe,Bulgaria,Europe
2007,final,ro,by,ro,by,1,,,Romania,Europe,Belarus,Europe
2007,final,ro,gr,ro,gr,10,,,Romania,Europe,Greece,Europe
2007,final,ro,hu,ro,hu,8,,,Romania,Europe,Hungary,Europe
2007,final,ro,md,ro,md,12,,,Romania,Europe,Moldova (the Republic of),Europe
2007,final,ro,lv,ro,lv,2,,,Romania,Europe,Latvia,Europe
2007,final,ru,rs,ru,rs,5,,,Russian Federation (the),Europe,Serbia,Europe
2007,final,ru,ua,ru,ua,8,,,Russian Federation (the),Europe,Ukraine,Europe
2007,final,ru,tr,ru,tr,2,,,Russian Federation (the),Europe,Turkey,Europe
2007,final,ru,bg,ru,bg,4,,,Russian Federation (the),Europe,Bulgaria,Europe
2007,final,ru,by,ru,by,12,,,Russian Federation (the),Europe,Belarus,Europe
2007,final,ru,am,ru,am,10,,,Russian Federation (the),Europe,Armenia,Asia
2007,final,ru,md,ru,md,6,,,Russian Federation (the),Europe,Moldova (the Republic of),Europe
2007,final,ru,ge,ru,ge,7,,,Russian Federation (the),Europe,Georgia,Asia
2007,final,ru,ro,ru,ro,1,,,Russian Federation (the),Europe,Romania,Europe
2007,final,ru,si,ru,si,3,,,Russian Federation (the),Europe,Slovenia,Europe
2007,final,rs,ua,rs,ua,3,,,Serbia,Europe,Ukraine,Europe
2007,final,rs,ru,rs,ru,7,,,Serbia,Europe,Russian Federation (the),Europe
2007,final,rs,bg,rs,bg,6,,,Serbia,Europe,Bulgaria,Europe
2007,final,rs,by,rs,by,2,,,Serbia,Europe,Belarus,Europe
2007,final,rs,gr,rs,gr,4,,,Serbia,Europe,Greece,Europe
2007,final,rs,hu,rs,hu,12,,,Serbia,Europe,Hungary,Europe
2007,final,rs,md,rs,md,1,,,Serbia,Europe,Moldova (the Republic of),Europe
2007,final,rs,ba,rs,ba,8,,,Serbia,Europe,Bosnia and Herzegovina,Europe
2007,final,rs,mk,rs,mk,10,,,Serbia,Europe,North Macedonia,Europe
2007,final,rs,si,rs,si,5,,,Serbia,Europe,Slovenia,Europe
2007,final,si,rs,si,rs,12,,,Slovenia,Europe,Serbia,Europe
2007,final,si,ua,si,ua,4,,,Slovenia,Europe,Ukraine,Europe
2007,final,si,ru,si,ru,3,,,Slovenia,Europe,Russian Federation (the),Europe
2007,final,si,bg,si,bg,7,,,Slovenia,Europe,Bulgaria,Europe
2007,final,si,hu,si,hu,5,,,Slovenia,Europe,Hungary,Europe
2007,final,si,md,si,md,1,,,Slovenia,Europe,Moldova (the Republic of),Europe
2007,final,si,ba,si,ba,8,,,Slovenia,Europe,Bosnia and Herzegovina,Europe
2007,final,si,ge,si,ge,2,,,Slovenia,Europe,Georgia,Asia
2007,final,si,mk,si,mk,10,,,Slovenia,Europe,North Macedonia,Europe
2007,final,si,lv,si,lv,6,,,Slovenia,Europe,Latvia,Europe
2007,final,es,rs,es,rs,1,,,Spain,Europe,Serbia,Europe
2007,final,es,ua,es,ua,7,,,Spain,Europe,Ukraine,Europe
2007,final,es,ru,es,ru,4,,,Spain,Europe,Russian Federation (the),Europe
2007,final,es,bg,es,bg,10,,,Spain,Europe,Bulgaria,Europe
2007,final,es,gr,es,gr,2,,,Spain,Europe,Greece,Europe
2007,final,es,am,es,am,8,,,Spain,Europe,Armenia,Asia
2007,final,es,md,es,md,6,,,Spain,Europe,Moldova (the Republic of),Europe
2007,final,es,ro,es,ro,12,,,Spain,Europe,Romania,Europe
2007,final,es,si,es,si,3,,,Spain,Europe,Slovenia,Europe
2007,final,es,de,es,de,5,,,Spain,Europe,Germany,Europe
2007,final,se,rs,se,rs,10,,,Sweden,Europe,Serbia,Europe
2007,final,se,ua,se,ua,3,,,Sweden,Europe,Ukraine,Europe
2007,final,se,ru,se,ru,5,,,Sweden,Europe,Russian Federation (the),Europe
2007,final,se,tr,se,tr,7,,,Sweden,Europe,Turkey,Europe
2007,final,se,gr,se,gr,4,,,Sweden,Europe,Greece,Europe
2007,final,se,hu,se,hu,8,,,Sweden,Europe,Hungary,Europe
2007,final,se,md,se,md,2,,,Sweden,Europe,Moldova (the Republic of),Europe
2007,final,se,ba,se,ba,6,,,Sweden,Europe,Bosnia and Herzegovina,Europe
2007,final,se,fi,se,fi,12,,,Sweden,Europe,Finland,Europe
2007,final,se,de,se,de,1,,,Sweden,Europe,Germany,Europe
2007,final,ch,rs,ch,rs,12,,,Switzerland,Europe,Serbia,Europe
2007,final,ch,ua,ch,ua,2,,,Switzerland,Europe,Ukraine,Europe
2007,final,ch,tr,ch,tr,10,,,Switzerland,Europe,Turkey,Europe
2007,final,ch,gr,ch,gr,4,,,Switzerland,Europe,Greece,Europe
2007,final,ch,hu,ch,hu,3,,,Switzerland,Europe,Hungary,Europe
2007,final,ch,ba,ch,ba,8,,,Switzerland,Europe,Bosnia and Herzegovina,Europe
2007,final,ch,mk,ch,mk,6,,,Switzerland,Europe,North Macedonia,Europe
2007,final,ch,fi,ch,fi,1,,,Switzerland,Europe,Finland,Europe
2007,final,ch,de,ch,de,7,,,Switzerland,Europe,Germany,Europe
2007,final,ch,es,ch,es,5,,,Switzerland,Europe,Spain,Europe
2007,final,tr,ua,tr,ua,3,,,Turkey,Europe,Ukraine,Europe
2007,final,tr,ru,tr,ru,8,,,Turkey,Europe,Russian Federation (the),Europe
2007,final,tr,bg,tr,bg,6,,,Turkey,Europe,Bulgaria,Europe
2007,final,tr,gr,tr,gr,4,,,Turkey,Europe,Greece,Europe
2007,final,tr,am,tr,am,12,,,Turkey,Europe,Armenia,Asia
2007,final,tr,md,tr,md,7,,,Turkey,Europe,Moldova (the Republic of),Europe
2007,final,tr,ba,tr,ba,10,,,Turkey,Europe,Bosnia and Herzegovina,Europe
2007,final,tr,ge,tr,ge,5,,,Turkey,Europe,Georgia,Asia
2007,final,tr,ro,tr,ro,2,,,Turkey,Europe,Romania,Europe
2007,final,tr,mk,tr,mk,1,,,Turkey,Europe,North Macedonia,Europe
2007,final,ua,rs,ua,rs,6,,,Ukraine,Europe,Serbia,Europe
2007,final,ua,ru,ua,ru,10,,,Ukraine,Europe,Russian Federation (the),Europe
